// ORG MILLIS	184007
MILLIS	184007
AUTHOR	Czerwone Gitary
TITLE	Nikt na œwiecie nie wie
CREATOR	INTER-MIDI
VERSION	0.1
12968	197	0	Wszys
13265	275	0	cy 
13640	88	0	wie
13828	212	0	dz¹, 
14140	1400	0	¿e 
15640	244	0	je
15984	87	0	steœ 
16171	244	0	jed
16515	244	0	n¹ 
16859	72	0	z 
17031	1181	0	Ew 
18312	244	0	Tych 
18656	87	0	naj
18843	213	0	mil
19156	415	0	szych 
19671	885	0	i 
20656	212	0	na 
20968	103	0	me
21171	2588	0	dal 
23859	72	0	A
24031	72	0	le 
24203	72	0	kto 
24375	71	0	by 
24546	1682	0	zgad³, 
26328	87	0	kto 
26515	228	0	by 
26843	244	0	na
27187	244	0	gle 
27531	1369	0	wpad³, 
29000	87	0	Na 
29187	213	0	mych 
29500	228	0	u
29828	728	0	czuæ 
30656	619	0	taj
31375	165	0	ny 
31640	2650	0	œlad? 
34390	244	0	/Nikt 
34734	244	0	na 
35078	243	0	œwie
35421	244	0	cie 
35765	463	0	nie 
36328	697	0	wie, 
37125	243	0	¯e 
37468	244	0	siê 
37812	228	0	ko
38140	197	0	cham 
38437	0	0	w 
38484	478	0	E
39062	697	0	wie 
39859	228	0	Nikt 
40187	244	0	na 
40531	244	0	œwie
40875	243	0	cie 
41218	916	0	nie 
42234	244	0	wie, 
42578	2618	0	nikt 
45296	229	0	Te
45625	243	0	go 
45968	244	0	nikt 
46312	228	0	nie 
46640	478	0	zgad
47218	682	0	nie 
48000	243	0	Co 
48343	182	0	mam 
48625	0	0	w 
48687	228	0	ser
49015	244	0	cu 
49359	462	0	na 
49921	697	0	dnie 
50718	228	0	Tyl
51046	244	0	ko 
51390	244	0	ja 
51734	244	0	mój 
52078	915	0	se
53093	228	0	kret 
53421	10838	0	znam 
64359	56	0	/A
64515	88	0	le 
64703	72	0	w³aœ
64875	87	0	nie 
65062	1697	0	dziœ 
66859	244	0	przy
67203	118	0	sz³o 
67421	229	0	mi 
67750	134	0	na 
67984	103	0	my
68187	1228	0	œl 
69515	150	0	¯e 
69765	119	0	ktoœ 
69984	212	0	chce 
70296	369	0	mnie 
70765	916	0	zde
71781	244	0	mas
72125	243	0	ko
72468	2416	0	waæ 
74984	41	0	Bo 
75125	103	0	ju¿ 
75328	72	0	sko
75500	87	0	ro 
75687	1681	0	œwit 
77468	72	0	Ju
77640	291	0	rek 
78031	244	0	gra³ 
78375	181	0	jak 
78656	0	0	z 
78718	1385	0	p³yt 
80203	212	0	Tej 
80515	88	0	pio
80703	228	0	sen
81031	712	0	ki 
81843	572	0	taj
82515	103	0	ny 
82718	2728	0	rytm: 
85546	244	0	/Nikt 
85890	260	0	na 
86250	243	0	œwie
86593	244	0	cie 
86937	494	0	nie 
87531	712	0	wie, 
88343	244	0	¯e 
88687	244	0	siê 
89031	259	0	ko
89390	181	0	cham 
89671	0	0	w 
89734	478	0	E
90312	697	0	wie 
91109	244	0	Nikt 
91453	243	0	na 
91796	244	0	œwie
92140	244	0	cie 
92484	900	0	nie 
93484	259	0	wie, 
93843	2650	0	nikt 
96593	244	0	Te
96937	244	0	go 
97281	244	0	nikt 
97625	243	0	nie 
97968	463	0	zgad
98531	697	0	nie 
99328	243	0	Co 
99671	197	0	mam 
99968	0	0	w 
100015	244	0	ser
100359	244	0	cu 
100703	478	0	na 
101281	697	0	dnie 
102078	243	0	Tyl
102421	260	0	ko 
102781	244	0	ja 
103125	243	0	mój 
103468	932	0	se
104500	275	0	kret 
104875	587	0	znam 
137812	244	0	/Nikt 
138156	244	0	na 
138500	243	0	œwie
138843	244	0	cie 
139187	478	0	nie 
139765	697	0	wie, 
140562	244	0	¯e 
140906	306	0	siê 
141312	181	0	ko
141593	213	0	cham 
141906	0	0	w 
141953	462	0	E
142515	713	0	wie 
143328	243	0	Nikt 
143671	244	0	na 
144015	244	0	œwie
144359	244	0	cie 
144703	931	0	nie 
145734	244	0	wie, 
146078	2665	0	nikt 
148843	244	0	Te
149187	244	0	go 
149531	244	0	nikt 
149875	243	0	nie 
150218	369	0	zgad
150687	806	0	nie 
151593	260	0	Co 
151953	181	0	mam 
152234	0	0	w 
152296	244	0	ser
152640	244	0	cu 
152984	462	0	na 
153546	713	0	dnie 
154359	244	0	Tyl
154703	243	0	ko 
155046	244	0	ja 
155390	244	0	mój 
155734	931	0	se
156765	244	0	kret 
157109	2666	0	znam 
159875	243	0	/Nikt 
160218	244	0	na 
160562	244	0	œwie
160906	259	0	cie 
161265	463	0	nie 
161828	712	0	wie, 
162640	244	0	¯e 
162984	244	0	siê 
163328	243	0	ko
163671	197	0	cham 
163968	0	0	w 
164015	478	0	E
164593	697	0	wie 
165390	275	0	Nikt 
165765	213	0	na 
166078	243	0	œwie
166421	244	0	cie 
166765	947	0	nie 
167812	244	0	wie, 
168156	2650	0	nikt 
170906	244	0	Te
171250	259	0	go 
171609	228	0	nikt 
171937	244	0	nie 
172281	478	0	zgad
172859	712	0	nie 
173671	244	0	Co 
174015	181	0	mam 
174296	0	0	w 
174359	244	0	ser
174703	243	0	cu 
175046	525	0	na 
175671	650	0	dnie 
176421	557	0	Tyl
177078	0	0	ko 
177109	275	0	ja 
177484	228	0	mój 
177812	931	0	se
178843	244	0	kret 
179187	300	0	znam 
